n s phi1 d4_phi1 phi2 d4_phi2 phi3 phi4 phi5
1587 15.870000000000001 0.037661281091964205 -1.7848899893666046e-05 0.035133253827101585 -4.7750898383378205e-06 0.07014821092339363 0.291023516778365 -0.25697094848677327
1588 15.88 0.03757576290158854 -1.784380340740413e-05 0.03505593397849144 -4.788733672006516e-06 0.07000570778736437 0.2904918718915228 -0.2565368134119712
1589 15.89 0.037490200062813006 -1.7838658861009866e-05 0.03497855640070341 -4.802330092663678e-06 0.0698630206449603 0.2899591644760773 -0.2561015893608103
1590 15.9 0.03740459271821661 -1.7833466449190752e-05 0.03490112124638073 -4.815879198996005e-06 0.06972014980432673 0.28942539542069756 -0.2556652766848888
1591 15.91 0.0373189410102005 -1.782822636610637e-05 0.03482362866811681 -4.829381089513199e-06 0.06957709557421565 0.2888905656199303 -0.25522787574249284
1592 15.92 0.037233245080986466 -1.782293880537013e-05 0.03474607881845837 -4.842835862548044e-06 0.06943385826398207 0.2883546759742095 -0.2547893868986313
1593 15.93 0.037147505072619214 -1.78176039600499e-05 0.03466847184990329 -4.8562436162570356e-06 0.06929043818358471 0.2878177273898683 -0.2543498105250461
1594 15.94 0.03706172112696432 -1.781222202267015e-05 0.034590807914900656 -4.869604448620342e-06 0.0691468356435927 0.2872797207791562 -0.2539091470002499
1595 15.950000000000001 0.0369758933857095 -1.7806793185212788e-05 0.03451308716585197 -4.882918457442234e-06 0.06900305095517734 0.28674065706024 -0.25346739670955043
1596 15.96 0.03689002199036451 -1.780131763911846e-05 0.03443530975510914 -4.8961857403514875e-06 0.06885908443011668 0.2862005371572591 -0.25302456004505336
1597 15.97 0.036804107082260895 -1.7795795575288196e-05 0.03435747583497531 -4.909406394801498e-06 0.0687149363807974 0.28565936200026476 -0.2525806374057198
1598 15.98 0.036718148802551864 -1.7790227184084608e-05 0.03427958555770522 -4.92258051807062e-06 0.06857060712021312 0.2851171325253157 -0.25213562919737154
1599 15.99 0.03663214729221331 -1.7784612655332886e-05 0.034201639075504 -4.93570820726257e-06 0.06842609696196389 0.28457384967444455 -0.2516895358327078
1600 16.0 0.036546102692042726 -1.777895217832276e-05 0.034123636540527996 -4.9487895593065555e-06 0.06828140622026013 0.28402951439567925 -0.2512423577313525
1601 16.01 0.03646001514265984 -1.77732459418092e-05 0.034045578104883595 -4.961824670957675e-06 0.06813653520991891 0.28348412764306685 -0.2507940953198613
1602 16.02 0.03637388478450709 -1.7767494134014e-05 0.03396746392062833 -4.9748136387972e-06 0.06799148424636814 0.2829376903766794 -0.25034474903175363
1603 16.03 0.03628771175784806 -1.7761696942627295e-05 0.03388929413977004 -4.9877565592327236e-06 0.06784625364564378 0.2823902035626258 -0.2498943193075447
1604 16.04 0.03620149620276991 -1.7755854554808357e-05 0.03381106891426608 -5.000653528498719e-06 0.06770084372439211 0.28184166817308975 -0.24944280659474627
1605 16.05 0.036115238259181504 -1.774996715718731e-05 0.033732788396024865 -5.0135046426566005e-06 0.06755525479987179 0.2812920851863101 -0.2489902113479201
1606 16.06 0.036028938066814176 -1.7744034935866393e-05 0.03365445273690429 -5.0263099975950536e-06 0.06740948718994821 0.28074145558661234 -0.24853653402869114
1607 16.07 0.03594259576522196 -1.7738058076420997e-05 0.033576062088711806 -5.0390696890304265e-06 0.06726354121310107 0.28018978036443 -0.24808177510576712
1608 16.080000000000002 0.035856211493781376 -1.773203676390123e-05 0.033497616603205854 -5.051783812506886e-06 0.0671174171884219 0.27963706051629966 -0.247625935054971
1609 16.09 0.035769785391691344 -1.772597118283317e-05 0.033419116432092943 -5.064452463396773e-06 0.06697111543561385 0.27908329704490287 -0.24716901435926886
1610 16.1 0.03568331759797383 -1.7719861517219964e-05 0.03334056172703034 -5.077075736900901e-06 0.0668246362749908 0.2785284909590491 -0.24671101350878688
1611 16.11 0.03559680825147343 -1.7713707950543293e-05 0.03326195263962356 -5.08965372804884e-06 0.06667798002748215 0.27797264327371973 -0.24625193300084014
1612 16.12 0.035510257490857344 -1.770751066576468e-05 0.03318328932142828 -5.102186531699113e-06 0.06653114701462937 0.27741575501005133 -0.2457917733399646
1613 16.13 0.03542366545461573 -1.770126984532661e-05 0.03310457192394836 -5.1146742425396175e-06 0.06638413755858874 0.27685782719538565 -0.24533053503793534
1614 16.14 0.035337032281061886 -1.7694985671153957e-05 0.0330258005986378 -5.1271169550877986e-06 0.06623695198212876 0.27629886086325905 -0.2448682186137936
1615 16.15 0.03525035810833188 -1.7688658324655102e-05 0.032946975496898734 -5.139514763690993e-06 0.06608959060863728 0.2757388570534207 -0.24440482459387258
1616 16.16 0.035163643074384576 -1.768228798672347e-05 0.03286809677008151 -5.151867762526704e-06 0.06594205376211082 0.27517781681185527 -0.24394035351182763
1617 16.17 0.0350768873170027 -1.7675874837738438e-05 0.03278916456948641 -5.164176045602871e-06 0.06579434176716725 0.27461574119079524 -0.24347480590865578
1618 16.18 0.03499009097379141 -1.7669419057566916e-05 0.0327101790463612 -5.176439706758133e-06 0.06564645494903665 0.27405263124873125 -0.24300818233272592
1619 16.19 0.034903254182179544 -1.766292082556439e-05 0.0326311403519019 -5.188658839662223e-06 0.06549839363356891 0.27348848805042714 -0.24254048333980238
1620 16.2 0.03481637707941898 -1.7656380320576422e-05 0.03255204863725386 -5.200833537816016e-06 0.06535015814722822 0.2729233126669466 -0.24207170949308
1621 16.21 0.03472945980258524 -1.764979772093953e-05 0.032472904053509166 -5.212963894552143e-06 0.06520174881709706 0.27235710617564424 -0.2416018613631863
1622 16.22 0.03464250248857703 -1.7643173204482932e-05 0.03239370675170894 -5.225050003034892e-06 0.06505316597087629 0.271789869660207 -0.24113093952824283
1623 16.23 0.034555505274116605 -1.763650694852935e-05 0.03231445688284154 -5.237091956260831e-06 0.06490440993688429 0.2712216042106519 -0.24065894457386383
1624 16.240000000000002 0.03446846829575001 -1.7629799129896455e-05 0.03223515459784357 -5.249089847058897e-06 0.06475548104405893 0.2706523109233463 -0.24018587709318906
1625 16.25 0.03438139168984655 -1.7623049924898302e-05 0.032155800047598826 -5.261043768090651e-06 0.06460637962195692 0.27008199090102325 -0.239711737686922
1626 16.26 0.03429427559259962 -1.76162595093461e-05 0.032076393382938884 -5.272953811850715e-06 0.0644571060007546 0.2695106452527911 -0.2392365269633414
1627 16.27 0.03420712014002614 -1.760942805854986e-05 0.031996934754642437 -5.284820070666943e-06 0.06430766051124848 0.26893827509416557 -0.23876024553833108
1628 16.28 0.03411992546796683 -1.760255574731953e-05 0.031917424313435944 -5.29664263670067e-06 0.06415804348485599 0.2683648815470532 -0.23828289403542113
1629 16.29 0.03403269171208656 -1.7595642749966156e-05 0.031837862209992684 -5.308421601947062e-06 0.06400825525361431 0.26779046573980203 -0.23780447308579244
1630 16.3 0.03394541900787412 -1.7588689240303067e-05 0.03175824859493262 -5.320157058235411e-06 0.06385829615018279 0.26721502880719505 -0.2373249833283162
1631 16.31 0.03385810749064194 -1.7581695391647395e-05 0.03167858361882328 -5.331849097229263e-06 0.06370816650784439 0.2666385718904638 -0.23684442540958983
1632 16.32 0.03377075729552714 -1.7574661376820865e-05 0.03159886743217877 -5.34349781042693e-06 0.06355786666050034 0.26606109613732576 -0.23636279998393528
1633 16.330000000000002 0.033683368557490656 -1.7567587368151353e-05 0.031519100185459614 -5.3551032891615395e-06 0.0634073969426796 0.2654826027019701 -0.23588010771345447
1634 16.34 0.03359594141131772 -1.7560473537474106e-05 0.03143928202907337 -5.3666656246014066e-06 0.06325675768953143 0.2649030927450817 -0.23539634926805375
1635 16.35 0.03350847599161816 -1.7553320056132624e-05 0.03135941311337376 -5.378184907750379e-06 0.06310594923682722 0.26432256743388605 -0.23491152532544746
1636 16.36 0.033420972432825824 -1.7546127094980266e-05 0.0312794935886605 -5.38966122944799e-06 0.06295497192096877 0.2637410279421122 -0.23442563657121118
1637 16.37 0.033333430869199265 -1.7538894824381283e-05 0.031199523605180385 -5.401094680369782e-06 0.06280382607897506 0.2631584754500542 -0.2339386836987991
1638 16.38 0.03324585143482145 -1.753162341421198e-05 0.031119503313125435 -5.4124853510276185e-06 0.0626525120484952 0.2625749111445601 -0.23345066740956533
1639 16.39 0.033158234263599984 -1.752431303386206e-05 0.031039432862634192 -5.423833331769859e-06 0.06250103016780173 0.26199033621906187 -0.2329615884128069
1640 16.4 0.03307057948926734 -1.751696385223567e-05 0.030959312403791156 -5.435138712781771e-06 0.06234938077579466 0.26140475187357115 -0.2324714474257754
1641 16.41 0.03298288724538034 -1.7509576037752774e-05 0.0308791420866259 -5.446401584085655e-06 0.06219756421199807 0.2608181593147143 -0.23198024517371385
1642 16.42 0.03289515766532114 -1.7502149758350194e-05 0.030798922061114148 -5.457622035541227e-06 0.062045580816565415 0.2602305597557555 -0.23148798238988322
1643 16.43 0.032807390882296394 -1.749468518148289e-05 0.030718652477177533 -5.468800156845842e-06 0.06189343093027677 0.2596419544165718 -0.2309946598155861
1644 16.44 0.03271958702933797 -1.7487182474125132e-05 0.03063833348468248 -5.479936037534773e-06 0.06174111489454026 0.2590523445237092 -0.23050027820020258
1645 16.45 0.03263174623930254 -1.7479641802771718e-05 0.030557965233440704 -5.491029766981477e-06 0.06158863305139051 0.2584617313103936 -0.230004838301209
1646 16.46 0.032543868644872354 -1.747206333343903e-05 0.030477547873209526 -5.502081434397896e-06 0.06143598574349396 0.25787011601651066 -0.22950834088420802
1647 16.47 0.03245595437855431 -1.746444723166651e-05 0.03039708155369142 -5.513091128834632e-06 0.06128317331414512 0.25727749988867155 -0.22901078672297004
1648 16.48 0.03236800357268088 -1.7456793662517505e-05 0.030316566424533287 -5.524058939181367e-06 0.061130196107266443 0.2566838841801906 -0.22851217659944378
1649 16.490000000000002 0.032280016359410135 -1.7449102790580547e-05 0.03023600263532747 -5.534984954167006e-06 0.060977054467413194 0.2560892701511186 -0.22801251130378253
1650 16.5 0.03219199287072516 -1.7441374779970765e-05 0.03015539033561035 -5.545869262360005e-06 0.06082374873976948 0.25549365906825283 -0.22751179163439872
1651 16.51 0.03210393323843447 -1.7433609794330777e-05 0.030074729674864242 -5.556711952168597e-06 0.060670279270153116 0.2548970522051537 -0.2270100183979653
1652 16.52 0.03201583759417287 -1.7425807996831796e-05 0.02999402080251426 -5.567513111841148e-06 0.060516646405009644 0.2542994508421734 -0.2265071924094486
1653 16.53 0.031927706069399875 -1.7417969550175238e-05 0.02991326386793125 -5.5782728294662925e-06 0.06036285049142043 0.2537008562664367 -0.22600331449215671
1654 16.54 0.03183953879540147 -1.7410094616593434e-05 0.029832459020430357 -5.588991192973282e-06 0.06020889187709644 0.2531012697718955 -0.22549838547774437
1655 16.55 0.03175133590328938 -1.740218335785091e-05 0.02975160640927013 -5.599668290132336e-06 0.06005477091038336 0.2525006926593303 -0.22499240620624628
1656 16.56 0.031663097524000594 -1.7394235935245824e-05 0.029670706183654 -5.610304208554625e-06 0.059900487940260816 0.2518991262363479 -0.22448537752612818
1657 16.57 0.03157482378829901 -1.7386252509610568e-05 0.02958975849272888 -5.620899035692932e-06 0.05974604331634148 0.2512965718174365 -0.22397730029427354
1658 16.580000000000002 0.03148651482677389 -1.7378233241313526e-05 0.02950876348558587 -5.631452858841582e-06 0.059591437388871515 0.25069303072393856 -0.22346817537605945
1659 16.59 0.03139817076984075 -1.737017829025994e-05 0.029427721311259786 -5.64196576513681e-06 0.0594366705087348 0.25008850428409657 -0.2229580036453589
1660 16.6 0.031309791747741844 -1.736208781589281e-05 0.02934663211872912 -5.6524378415571925e-06 0.059281743027447376 0.2494829938330656 -0.22244678598456114
1661 16.61 0.03122137789054502 -1.7353961977194647e-05 0.029265496056916 -5.662869174923587e-06 0.059126655297163766 0.24887650071290812 -0.22193452328463126
1662 16.62 0.03113292932814471 -1.7345800932688032e-05 0.029184313274685875 -5.67325985189972e-06 0.05897140767067244 0.2482690262726397 -0.2214212164451146
1663 16.63 0.031044446190262365 -1.7337604840437006e-05 0.029103083920847705 -5.6836099589922695e-06 0.0588160005014029 0.24766057186821833 -0.22090686637416868
1664 16.64 0.03095592860644486 -1.7329373858048404e-05 0.02902180814415395 -5.6939195825510685e-06 0.058660434143416706 0.24705113886257468 -0.22039147398861658
1665 16.65 0.03086737670606693 -1.7321108142672523e-05 0.028940486093299744 -5.7041888087695985e-06 0.058504708951416906 0.2464407286256427 -0.21987504021393622
1666 16.66 0.03077879061832911 -1.7312807851004682e-05 0.028859117916923305 -5.7144177236850674e-06 0.05834882528074303 0.2458293425343392 -0.219357565984323
1667 16.67 0.03069017047225897 -1.730447313928621e-05 0.0287777037636065 -5.724606413178651e-06 0.05819278348737433 0.24521698197260422 -0.2188390522427146
1668 16.68 0.030601516396711437 -1.7296104163305404e-05 0.02869624378187291 -5.734754962975945e-06 0.058036583927929875 0.24460364833142423 -0.21831949994079913
1669 16.69 0.03051282852036774 -1.7287701078398852e-05 0.028614738120190136 -5.744863458647011e-06 0.05788022695966588 0.24398934300882225 -0.21779891003906826
1670 16.7 0.030424106971736253 -1.7279264039452695e-05 0.028533186926967574 -5.754931985606727e-06 0.057723712940482064 0.24337406740989698 -0.2172772835068444
1671 16.71 0.03033535187915276 -1.7270793200903305e-05 0.0284515903505575 -5.764960629115109e-06 0.057567042228917176 0.24275782294683657 -0.21675462132229617
1672 16.72 0.030246563370780244 -1.726228871673877e-05 0.028369948539254203 -5.774949474277482e-06 0.057410215184151014 0.24214061103891726 -0.21623092447248116
1673 16.73 0.0301577415746086 -1.7253750740499917e-05 0.02828826164129536 -5.784898606044715e-06 0.05725323216600409 0.2415224331125443 -0.2157061939533782
1674 16.740000000000002 0.03006888661845547 -1.724517942528138e-05 0.028206529804859576 -5.794808109213627e-06 0.05709609353494283 0.2409032906012447 -0.21518043076990478
1675 16.75 0.02997999862996581 -1.7236574923732684e-05 0.02812475317806845 -5.804678068427078e-06 0.05693879965207205 0.24028318494571366 -0.2146536359359561
1676 16.76 0.02989107773661215 -1.7227937388059545e-05 0.028042931908985685 -5.814508568174285e-06 0.0567813508791426 0.23966211759378364 -0.21412581047444057
1677 16.77 0.029802124065694657 -1.721926697002467e-05 0.027961066145616303 -5.824299692791171e-06 0.05662374757854749 0.23904009000049964 -0.2135969554172945
1678 16.78 0.0297131377443412 -1.7210563820949133e-05 0.027879156035907626 -5.834051526460463e-06 0.05646599011332443 0.23841710362808755 -0.21306707180553275
1679 16.79 0.0296241188995075 -1.7201828091713297e-05 0.027797201727749105 -5.843764153212062e-06 0.056308078847155274 0.23779315994599415 -0.21253616068925663
1680 16.8 0.029535067657977032 -1.7193059932758053e-05 0.02771520336897068 -5.853437656923259e-06 0.05615001414436882 0.23716826043089734 -0.21200422312770995
1681 16.81 0.029445984146361348 -1.7184259494085816e-05 0.027633161107345094 -5.863072121318977e-06 0.055991796369936675 0.23654240656672654 -0.2114712601892883
1682 16.82 0.029356868491100307 -1.7175426925261518e-05 0.02755107509058602 -5.872667629972114e-06 0.055833425889478594 0.2359155998446849 -0.21093727295157416
1683 16.830000000000002 0.029267720818461573 -1.716656237541404e-05 0.027468945466348343 -5.882224266303638e-06 0.055674903069259485 0.23528784176323736 -0.21040226250138794
1684 16.84 0.029178541254541113 -1.7157665993236974e-05 0.02738677238222853 -5.891742113582965e-06 0.05551622827619407 0.23465913382816206 -0.20986622993479154
1685 16.85 0.02908932992526342 -1.7148737926989725e-05 0.027304555985764145 -5.90122125492822e-06 0.05535740187784166 0.23402947755255132 -0.2093291763571279
1686 16.86 0.02900008695638112 -1.7139778324498903e-05 0.0272222964244338 -5.910661773306369e-06 0.05519842424241006 0.23339887445683027 -0.2087911028830689
1687 16.87 0.028910812473475656 -1.7130787333158956e-05 0.027139993845656907 -5.920063751533647e-06 0.055039295738758875 0.2327673260687666 -0.2082520106366199
1688 16.88 0.02882150660195698 -1.7121765099933594e-05 0.02705764839679392 -5.92942727227566e-06 0.05488001673639187 0.23213483392351497 -0.20771190075117207
1689 16.89 0.028732169467063473 -1.7112711771356777e-05 0.026975260225146375 -5.938752418047676e-06 0.05472058760546661 0.23150139956357751 -0.2071707743695277
1690 16.9 0.028642801193862755 -1.710362749353367e-05 0.02689282947795632 -5.948039271214935e-06 0.05456100871678904 0.23086702453888774 -0.20662863264392506
1691 16.91 0.028553401907251086 -1.7094512412141787e-05 0.02681035630240594 -5.957287913992888e-06 0.054401280441815136 0.23023171040678703 -0.2060854767360798
1692 16.92 0.028463971731953475 -1.7085366672432238e-05 0.026727840845618633 -5.966498428447325e-06 0.054241403152653356 0.22959545873204945 -0.2055413078172097
1693 16.93 0.028374510792524288 -1.7076190419230436e-05 0.026645283254658036 -5.975670896494785e-06 0.05408137722206341 0.22895827108688982 -0.20499612706807468
1694 16.94 0.02828501921334714 -1.706698379693737e-05 0.026562683676527865 -5.984805399902786e-06 0.05392120302345582 0.22832014905101117 -0.2044499356789915
1695 16.95 0.02819549711863434 -1.7057746949530822e-05 0.02648004225817241 -5.9939020202898975e-06 0.053760880930896926 0.22768109421158433 -0.20390273484989674
1696 16.96 0.028105944632428104 -1.7048480020566014e-05 0.026397359146475674 -6.0029608391262705e-06 0.05360041131910187 0.2270411081632906 -0.20335452579033797
1697 16.97 0.028016361878599905 -1.703918315317704e-05 0.026314634488262323 -6.011981937733657e-06 0.0534397945634435 0.226400192508331 -0.2028053097195417
1698 16.98 0.027926748980850513 -1.7029856490077746e-05 0.026231868430296346 -6.02096539728574e-06 0.0532790310399458 0.22575834885643697 -0.20225508786643065
1699 16.990000000000002 0.027837106062710504 -1.702050017356277e-05 0.02614906111928228 -6.0299112988084105e-06 0.0531181211252898 0.22511557882489797 -0.20170386146965136
1700 17.0 0.027747433247540254 -1.7011114345508722e-05 0.026066212701863878 -6.038819723179988e-06 0.05295706519680965 0.2244718840385751 -0.2011516317776163
1701 17.01 0.0276577306585295 -1.7001699147375023e-05 0.025983323324624774 -6.047690751131437e-06 0.052795863632496554 0.22382726612991544 -0.2005984000485328
1702 17.02 0.027567998418698503 -1.6992254720205116e-05 0.02590039313408854 -6.056524463246688e-06 0.052634516810997956 0.22318172673897507 -0.20004416755043142
1703 17.03 0.02747823665089688 -1.6982781204627508e-05 0.025817422276717683 -6.065320939962796e-06 0.052473025111616556 0.22253526751341912 -0.19948893556120906
1704 17.04 0.027388445477804946 -1.697327874085663e-05 0.025734410898914734 -6.07408026157027e-06 0.05231138891431464 0.2218878901085768 -0.19893270536864804
1705 17.05 0.02729862502193245 -1.6963747468694118e-05 0.025651359147020852 -6.082802508213256e-06 0.05214960859971052 0.22123959618740763 -0.19837547827046276
1706 17.06 0.027208775405619973 -1.695418752752969e-05 0.025568267167317443 -6.091487759889798e-06 0.0519876845490812 0.2205903874205699 -0.1978172555743236
1707 17.07 0.027118896751038513 -1.6944599056342085e-05 0.025485135106024404 -6.100136096452147e-06 0.05182561714436251 0.21994026548639756 -0.1972580385978837
1708 17.080000000000002 0.02702898918018906 -1.6934982193700413e-05 0.025401963109300513 -6.108747597606882e-06 0.05166340676815051 0.2192892320709401 -0.196697828668837
1709 17.09 0.026939052814903525 -1.6925337077764906e-05 0.02531875132324407 -6.1173223429152545e-06 0.051501053803698627 0.2186372888679795 -0.19613662712492497
1710 17.1 0.026849087776844333 -1.691566384628794e-05 0.02523549989389237 -6.12586041179342e-06 0.05133855863492287 0.21798443757903296 -0.1955744353139779
1711 17.11 0.026759094187504717 -1.690596263661529e-05 0.02515220896722098 -6.13436188351261e-06 0.05117592164640006 0.21733067991338828 -0.19501125459395618
1712 17.12 0.026669072168208463 -1.6896233585686938e-05 0.025068878689144675 -6.142826837199451e-06 0.051013143223366475 0.21667601758810484 -0.19444708633298546
1713 17.13 0.02657902184011099 -1.6886476830038023e-05 0.02498550920551651 -6.151255351836255e-06 0.05085022375172288 0.21602045232804823 -0.19388193190935787
1714 17.14 0.026488943324197933 -1.6876692505800214e-05 0.024902100662128335 -6.159647506261048e-06 0.050687163618031494 0.2153639858658929 -0.19331579271162136
1715 17.150000000000002 0.026398836741286513 -1.6866880748702344e-05 0.024818653204710273 -6.168003379168069e-06 0.0505239632095168 0.21470661994214613 -0.19274867013856634
1716 17.16 0.026308702212025414 -1.6857041694071523e-05 0.02473516697893169 -6.176323049107872e-06 0.05036062291406651 0.21404835630518182 -0.192180565599267
1717 17.17 0.026218539856893958 -1.6847175476834357e-05 0.02465164213039922 -6.1846065944875395e-06 0.05019714312023382 0.21338919671121648 -0.1916114805131488
1718 17.18 0.026128349796203515 -1.6837282231517648e-05 0.024568078804657945 -6.1928540935710474e-06 0.05003352421723595 0.2127291429243705 -0.19104141630997962
1719 17.19 0.026038132150096704 -1.6827362092249532e-05 0.024484477147191513 -6.20106562447941e-06 0.04986976659495379 0.212068196716662 -0.1904703744299252
1720 17.2 0.025947887038547668 -1.681741519276068e-05 0.02440083730342149 -6.20924126519086e-06 0.0497058706439365 0.21140635986803424 -0.18989835632358876
1721 17.21 0.025857614581362764 -1.6807441666384733e-05 0.02431715941870738 -6.21738109354135e-06 0.04954183675539592 0.21074363416637265 -0.18932536345202022
1722 17.22 0.025767314898179572 -1.6797441646060023e-05 0.024233443638346203 -6.225485187224436e-06 0.04937766532121446 0.2100800214075127 -0.18875139728678558
1723 17.23 0.02567698810846797 -1.6787415264330023e-05 0.024149690107573563 -6.233553623791805e-06 0.04921335673393801 0.20941552339527636 -0.18817645930997084
1724 17.240000000000002 0.02558663433152983 -1.677736265334451e-05 0.024065898971562194 -6.24158648065337e-06 0.049048911386783356 0.20875014194146146 -0.18760055101423312
1725 17.25 0.025496253686498938 -1.6767283944860687e-05 0.023982070375423048 -6.249583835077483e-06 0.04888432967363321 0.20808387886590207 -0.1870236739028326
1726 17.26 0.025405846292341494 -1.675717927024395e-05 0.02389820446420407 -6.257545764191314e-06 0.04871961198904029 0.20741673599645072 -0.18644582948966226
1727 17.27 0.025315412267856163 -1.674704876046892e-05 0.023814301382890785 -6.265472344981009e-06 0.04855475872822579 0.20674871516899973 -0.18586701929928306
1728 17.28 0.025224951731673467 -1.6736892546120702e-05 0.023730361276407014 -6.273363654291798e-06 0.04838977028708147 0.20607981822751942 -0.185287244866978
1729 17.29 0.025134464802257228 -1.6726710757395375e-05 0.02364638428961255 -6.281219768828502e-06 0.048224647062169335 0.20541004702405719 -0.18470650773874642
1730 17.3 0.025043951597903402 -1.6716503524101348e-05 0.023562370567305563 -6.2890407651555676e-06 0.048059389450721635 0.2047394034187784 -0.18412480947138077
1731 17.31 0.024953412236740635 -1.6706270975660332e-05 0.02347832025422092 -6.296826719697299e-06 0.0478939978506433 0.2040678892799459 -0.18354215163248533
1732 17.32 0.024862846836730734 -1.6696013241107965e-05 0.023394233495030337 -6.304577708738261e-06 0.047728472660510834 0.20339550648397609 -0.1829585358004997
1733 17.330000000000002 0.02477225551566828 -1.668573044909521e-05 0.023310110434343223 -6.312293808423334e-06 0.04756281427957265 0.202722256915445 -0.18237396356475122
1734 17.34 0.02468163839118076 -1.6675422727889096e-05 0.02322595121670576 -6.319975094758e-06 0.04739702310775051 0.20204814246709457 -0.18178843652549181
1735 17.35 0.024590995580729053 -1.6665090205373655e-05 0.023141755986600454 -6.327621643608681e-06 0.047231099545639754 0.20137316503987268 -0.181201956293914
1736 17.36 0.02450032720160719 -1.665473300905098e-05 0.023057524888447478 -6.3352335307028055e-06 0.04706504399451039 0.20069732654293215 -0.1806145244922046
1737 17.37 0.024409633370942374 -1.6644351266042236e-05 0.022973258066602942 -6.342810831629179e-06 0.046898856856307014 0.2000206288936548 -0.18002614275357898
1738 17.38 0.024318914205695624 -1.6633945103088412e-05 0.02288895566536009 -6.3503536218381455e-06 0.046732538533649115 0.19934307401767892 -0.1794368127223045
1739 17.39 0.024228169822661044 -1.6623514646551558e-05 0.022804617828948437 -6.357861976641798e-06 0.04656608942983187 0.1986646638489109 -0.17884653605375167
1740 17.400000000000002 0.02413740033846687 -1.661306002241549e-05 0.022720244701534165 -6.36533597121433e-06 0.046399509948827355 0.1979854003295367 -0.17825531441442122
1741 17.41 0.024046605869574855 -1.6602581356286836e-05 0.022635836427220196 -6.372775680592137e-06 0.04623280049528444 0.19730528541005654 -0.17766314948197737
1742 17.42 0.023955786532280587 -1.6592078773396067e-05 0.02255139315004498 -6.3801811796741086e-06 0.04606596147452802 0.1966243210492884 -0.1770700429452985
1743 17.43 0.023864942442713755 -1.658155239859835e-05 0.022466915013983957 -6.387552543221832e-06 0.04589899329256408 0.19594250921439027 -0.1764759965044962
1744 17.44 0.02377407371683804 -1.6571002356374476e-05 0.022382402162948234 -6.394889845859896e-06 0.04573189635607444 0.19525985188089212 -0.1758810118709624
1745 17.45 0.023683180470451343 -1.656042877083194e-05 0.02229785474078594 -6.402193162075981e-06 0.045564671072420015 0.194576351032695 -0.17528509076740661
1746 17.46 0.02359226281918589 -1.6549831765705655e-05 0.022213272891280056 -6.409462566221293e-06 0.045397317849643404 0.19389200866210476 -0.17468823492787644
1747 17.47 0.023501320878508203 -1.6539211464359175e-05 0.022128656758150567 -6.416698132510545e-06 0.04522983709646489 0.19320682676983392 -0.17409044609782587
1748 17.48 0.023410354763719388 -1.6528567989785378e-05 0.022044006485052642 -6.42389993502242e-06 0.04506222922228731 0.1925208073650495 -0.17349172603411622
1749 17.490000000000002 0.023319364589955205 -1.651790146460749e-05 0.021959322215577448 -6.431068047699669e-06 0.044894494637194526 0.19183395246535806 -0.17289207650507343
1750 17.5 0.023228350472185993 -1.650721201108022e-05 0.021874604093252203 -6.438202544349297e-06 0.04472663375195296 0.19114626409684288 -0.17229149929053467
1751 17.51 0.02313731252521689 -1.6496499751090302e-05 0.021789852261539844 -6.445303498642968e-06 0.04455864697800804 0.19045774429408535 -0.17168999618185277
1752 17.52 0.023046250863688306 -1.6485764806157667e-05 0.02170506686383844 -6.452370984117087e-06 0.044390534727492215 0.1897683951001854 -0.17108756898196464
1753 17.53 0.022955165602075167 -1.647500729743647e-05 0.02162024804348206 -6.45940507417303e-06 0.0442222974132187 0.18907821856675433 -0.1704842195054157
1754 17.54 0.022864056854687953 -1.646422734571574e-05 0.02153539594374021 -6.466405842077436e-06 0.04405393544868608 0.18838721675397263 -0.1698799495783967
1755 17.55 0.022772924735672273 -1.645342507142041e-05 0.02145051070781734 -6.473373360962448e-06 0.04388544924807869 0.18769539173058192 -0.1692747610387797
1756 17.56 0.022681769359008896 -1.644260059461247e-05 0.021365592478853918 -6.48030770382582e-06 0.04371683922626357 0.18700274557390983 -0.16866865573616963
1757 17.57 0.022590590838514363 -1.6431754034991424e-05 0.021280641399925 -6.487208943531289e-06 0.04354810579879431 0.1863092803698967 -0.1680616355319171
1758 17.580000000000002 0.02249938928784076 -1.642088551189563e-05 0.021195657614041186 -6.494077152808698e-06 0.0433792493819124 0.18561499821310434 -0.167453702299178
1759 17.59 0.0224081648204755 -1.6409995144303077e-05 0.02111064126414855 -6.500912404254251e-06 0.043210270392543104 0.18491990120674995 -0.16684485792294934
1760 17.6 0.02231691754974216 -1.6399083050832108e-05 0.02102559249312755 -6.5077147703307625e-06 0.04304116924830237 0.18422399146270863 -0.16623510430008803
1761 17.61 0.02222564758880019 -1.638814934974261e-05 0.020940511443793858 -6.514484323367857e-06 0.042871946367493585 0.18352727110153744 -0.16562444333937298
1762 17.62 0.022134355050644733 -1.6377194158936805e-05 0.02085539825889854 -6.5212211355621805e-06 0.042702602169106596 0.18282974225250292 -0.16501287696153
1763 17.63 0.02204304004810756 -1.6366217595960048e-05 0.020770253081126816 -6.5279252789777016e-06 0.04253313707282147 0.18213140705359088 -0.16440040709927128
1764 17.64 0.0219517026938561 -1.6355219778001996e-05 0.020685076053099216 -6.534596825545781e-06 0.042363551499009056 0.18143226765153475 -0.163787035697339
